log_id,name,url,invokeTime,formattedResponse,functionInitialLoad,functionInnertime,msSinceFunctionLoad,firstRun,serverStart,serverEnd,serverDifference
3583,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938350000,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:39:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938350172,7728385,false,1710938350000,1710938350130,130
3584,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938360003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:39:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938360165,7738378,false,1710938360003,1710938360121,118
3585,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938370003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:39:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938370171,7748384,false,1710938370003,1710938370124,121
3586,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938380001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:39:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938380159,7758372,false,1710938380001,1710938380115,114
3587,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938390003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:39:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938390157,7768370,false,1710938390003,1710938390110,107
3588,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938400003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:40:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938400225,7778438,false,1710938400003,1710938400179,176
3589,3. Every 5 Minutes,https://c74aqg48s2.execute-api.us-west-2.amazonaws.com/default/5M,1710938400018,This function initially loaded at Wed Mar 20 2024 11:20:10 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:40:00 GMT+0000 (Coordinated Universal Time).,1710933610369,1710938400253,4789884,false,1710938400018,1710938400207,189
3590,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710938400013,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:40:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710938400231,5083132,false,1710938400013,1710938400186,173
3591,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938410002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:40:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938410158,7788371,false,1710938410002,1710938410113,111
3592,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938420001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:40:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938420168,7798381,false,1710938420001,1710938420121,120
3593,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938430003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:40:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938430155,7808368,false,1710938430003,1710938430107,104
3594,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938440003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:40:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938440151,7818364,false,1710938440003,1710938440104,101
3595,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938450001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:40:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938450153,7828366,false,1710938450001,1710938450106,105
3596,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938460006,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:41:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938460167,7838380,false,1710938460006,1710938460122,116
3597,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710938460013,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:41:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710938460177,5143078,false,1710938460013,1710938460134,121
3598,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938470002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:41:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938470153,7848366,false,1710938470002,1710938470108,106
3599,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938480001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:41:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938480194,7858407,false,1710938480001,1710938480147,146
3600,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938490005,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:41:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938490162,7868375,false,1710938490005,1710938490117,112
3601,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938500003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:41:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938500148,7878361,false,1710938500003,1710938500103,100
3602,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938510002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:41:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938510155,7888368,false,1710938510002,1710938510109,107
3603,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938520009,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:42:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938520172,7898385,false,1710938520009,1710938520131,122
3604,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710938520019,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:42:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710938520220,5203121,false,1710938520019,1710938520176,157
3605,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938530003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:42:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938530151,7908364,false,1710938530003,1710938530106,103
3606,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938540003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:42:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938540153,7918366,false,1710938540003,1710938540107,104
3607,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938550002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:42:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938550156,7928369,false,1710938550002,1710938550111,109
3608,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938560004,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:42:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938560193,7938406,false,1710938560004,1710938560149,145
3609,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938570003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:42:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938570158,7948371,false,1710938570003,1710938570115,112
3610,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710938580014,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:43:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710938580166,5263067,false,1710938580014,1710938580122,108
3611,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938580005,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:43:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938580171,7958384,false,1710938580005,1710938580127,122
3612,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938590002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:43:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938590168,7968381,false,1710938590002,1710938590123,121
3613,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938600003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:43:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938600156,7978369,false,1710938600003,1710938600112,109
3614,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938610001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:43:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938610152,7988365,false,1710938610001,1710938610109,108
3615,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938620002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:43:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938620156,7998369,false,1710938620002,1710938620115,113
3616,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938630003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:43:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938630163,8008376,false,1710938630003,1710938630118,115
3617,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938640002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:44:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938640212,8018425,false,1710938640002,1710938640170,168
3618,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710938640012,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:44:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710938640219,5323120,false,1710938640012,1710938640178,166
3619,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938650004,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:44:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938650172,8028385,false,1710938650004,1710938650128,124
3620,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938660004,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:44:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938660166,8038379,false,1710938660004,1710938660122,118
3621,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938670003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:44:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938670158,8048371,false,1710938670003,1710938670116,113
3622,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938680001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:44:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938680156,8058369,false,1710938680001,1710938680112,111
3623,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938690004,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:44:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938690145,8068358,false,1710938690004,1710938690106,102
3624,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938700006,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:45:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938700159,8078372,false,1710938700006,1710938700116,110
3625,4. Every 15 Minutes,https://u1w871cka3.execute-api.us-west-2.amazonaws.com/default/15M,1710938700016,This function initially loaded at Wed Mar 20 2024 12:45:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:45:00 GMT+0000 (Coordinated Universal Time).,1710938700469,1710938700473,4,true,1710938700016,1710938700445,429
3626,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710938700010,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:45:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710938700159,5383060,false,1710938700010,1710938700117,107
3627,3. Every 5 Minutes,https://c74aqg48s2.execute-api.us-west-2.amazonaws.com/default/5M,1710938700014,This function initially loaded at Wed Mar 20 2024 11:20:10 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:45:00 GMT+0000 (Coordinated Universal Time).,1710933610369,1710938700229,5089860,false,1710938700014,1710938700185,171
3628,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938710003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:45:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938710154,8088367,false,1710938710003,1710938710112,109
3629,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938720003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:45:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938720189,8098402,false,1710938720003,1710938720145,142
3630,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938730003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:45:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938730151,8108364,false,1710938730003,1710938730108,105
3631,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938740003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:45:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938740166,8118379,false,1710938740003,1710938740124,121
3632,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938750002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:45:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938750163,8128376,false,1710938750002,1710938750120,118
3633,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938760006,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:46:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938760164,8138377,false,1710938760006,1710938760121,115
3634,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710938760014,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:46:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710938760197,5443098,false,1710938760014,1710938760154,140
3635,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938770002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:46:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938770163,8148376,false,1710938770002,1710938770117,115
3636,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938780002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:46:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938780147,8158360,false,1710938780002,1710938780101,99
3637,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938790001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:46:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938790148,8168361,false,1710938790001,1710938790103,102
3638,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938800003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:46:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938800190,8178403,false,1710938800003,1710938800144,141
3639,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938810002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:46:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938810171,8188384,false,1710938810002,1710938810124,122
3640,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938820006,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:47:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938820175,8198388,false,1710938820006,1710938820131,125
3641,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710938820014,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:47:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710938820181,5503082,false,1710938820014,1710938820137,123
3642,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938830004,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:47:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938830158,8208371,false,1710938830004,1710938830114,110
3643,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938840002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:47:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938840148,8218361,false,1710938840002,1710938840102,100
3644,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938850003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:47:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938850162,8228375,false,1710938850003,1710938850118,115
3645,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938860002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:47:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938860142,8238355,false,1710938860002,1710938860097,95
3646,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938870003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:47:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938870149,8248362,false,1710938870003,1710938870106,103
3647,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938880007,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:48:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938880197,8258410,false,1710938880007,1710938880151,144
3648,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710938880013,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:48:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710938880195,5563096,false,1710938880013,1710938880154,141
3649,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938890003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:48:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938890142,8268355,false,1710938890003,1710938890098,95
3650,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938900002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:48:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938900154,8278367,false,1710938900002,1710938900109,107
3651,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938910002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:48:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938910154,8288367,false,1710938910002,1710938910108,106
3652,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938920002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:48:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938920159,8298372,false,1710938920002,1710938920114,112
3653,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938930002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:48:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938930155,8308368,false,1710938930002,1710938930111,109
3654,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938940000,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:49:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938940154,8318367,false,1710938940000,1710938940107,107
3655,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710938940012,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:49:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710938940166,5623067,false,1710938940012,1710938940121,109
3656,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938950002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:49:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938950165,8328378,false,1710938950002,1710938950122,120
3657,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938960003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:49:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938960203,8338416,false,1710938960003,1710938960158,155
3658,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938970002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:49:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938970176,8348389,false,1710938970002,1710938970130,128
3659,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938980004,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:49:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938980159,8358372,false,1710938980004,1710938980115,111
3660,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710938990002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:49:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710938990169,8368382,false,1710938990002,1710938990123,121
3661,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939000005,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:50:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710939000170,8378383,false,1710939000005,1710939000133,128
